brandName,name,image,ratingScore,review,price,itemSoldCntShow
3CE,"[ใหม่!] 3CE Velvet Lip Plush ทรีซีอี เวลเวท ลิป พลัช 4 กรัม (ลิปสติก, ลิปเนื้อกำมะหยี่)",https://filebroker-cdn.lazada.co.th/kf/Sd92082bfe6d64e6ab3594e9074a2aec8I.jpg,4.983532934131737,1336,350,5.2K ชิ้น
3CE,แท้ 100% 3CE Hazy Lip Clay มี 10 สี ลิปแมท เบลอริมฝีปากสวยฟุ้งแบบสาวเกาหลี,https://th-live-01.slatic.net/p/c6dfdfe031b7488dd38b4294e724b1cd.jpg,5.0,22,409,168 ชิ้น
3CE,3CE ทรีซีอี เกลซซี่ ลิป โกลว์ 3.2ก. 33 คลู,https://sg-test-11.slatic.net/p/0fb986d81754b0639dc13f0ac1adb290.jpg,5.0,4,590,7 ชิ้น
3CE,3CE Hazy Lip Clay 4g ทรีซีอี ลิปสติกเนื้อแมท,https://sg-test-11.slatic.net/p/bafb595b3437c76a0c92c066f0b2b73b.jpg,5.0,7,650,18 ชิ้น
3CE,"3CE Cashmere Hug Lipstick 4 กรัม ทรีซีอี แคชเมียร์ ฮัก ลิปสติก (ลิปสติก, ลิปแมท)",https://filebroker-cdn.lazada.co.th/kf/S6d6a3404b82a48bf9ef37f74ce82308dm.jpg,4.973584905660378,1325,650,4.5K ชิ้น
3CE,"[ใหม่!] 3CE Glazy Lip Glow ทรีซีอี เกลซซี่ ลิป โกลว์ 3.2 กรัม (ลิป, ลิปบาล์ม, ลิปโกลว์, lip)",https://filebroker-cdn.lazada.co.th/kf/S49a168913e604206887042e5d9a96cfay.jpg,4.984195402298851,1392,590,5.0K ชิ้น
3CE,3CE | ลิปสติกเปลี่ยนสี ให้ความชุ่มชื้น สีเนู้ด เสร็จเงา,https://ae01.alicdn.com/kf/S246dd30c2154435189a10d706d01fb68U.png,5.0,51,579,1.2K ชิ้น
3CE,"[NEW!] 3CE Misty Lip Bare ทรีซีอี มิสตี้ ลิป แบร์ 4 กรัม ลิปทิ้นท์ฟินิชฉ่ำวาว เบาสบาย สีสวย ทิ้งสเตนติดทนทั้งวัน (ลิป, ลิปทินท์, ลิปสเตน)",https://filebroker-cdn.lazada.co.th/kf/Sb2239f5c58704f87aa0a35267779107al.jpg,4.976744186046512,86,350,317 ชิ้น
3CE,แท้100% 3CE Blur Matte Lipstick มี 13 สี ลิปสติกเนื้อแมตต์ เบลอปากฟุ้งละมุนสวย ไม่แห้ง ไม่ตกร่อง,https://th-live-01.slatic.net/p/26b59aecbe3566e725c663d6506971cb.jpg,5.0,23,485,66 ชิ้น
3CE,"3CE Hazy Lip Clay ทรีซีอี เฮซี ลิป เคลย์ 4 กรัม (ลิปสติก, ลิปจิ้มจุ่ม, ลิปแมท)",https://filebroker-cdn.lazada.co.th/kf/Sccc880fbe73141278faef44b75a71e43g.jpg,4.966981132075472,423,590,1.5K ชิ้น
3CE,3CE Shine Reflector ทรีซีอี ชายน์ รีเฟล็กเตอร์,https://filebroker-cdn.lazada.co.th/kf/Sa2416b6b97f74307b906d96e9041dc7eT.jpg,4.935897435897436,468,590,1.6K ชิ้น
3CE,3CE Shine Reflector 1.7g ทรีซีอี ลิปสติกเนื้อออยล์,https://sg-test-11.slatic.net/p/1b370f20ef6736bf6d7f1ce4e46c80c9.jpg,5.0,3,650,9 ชิ้น
3CE,3CE ทรีซีอี เกลซซี่ ลิป โกลว์ 3.2ก. 37 ราสเบอร์รี่,https://sg-test-11.slatic.net/p/4a7d82a846c802a13e49b0564dae24d1.jpg,5.0,2,590,5 ชิ้น
3CE,3CE ทรีซีอี เวลเวท ลิป ทิ้นท์ พลัช 4ก. 10 แคชเมียร์ นู้ด,https://sg-test-11.slatic.net/p/c9d979292bfd76260c9eecbf9cb03080.jpg,5.0,3,590,14 ชิ้น
3CE,"3CE Lazy Pop Lip Stain ทรีซีอี เลซี ป๊อป สเตน 4.5 กรัม (ลิปสติก, ลิปทิ้นท์)",https://filebroker-cdn.lazada.co.th/kf/S734132ad390444079613147fe11957f1O.jpg,4.970326409495549,336,520,986 ชิ้น
3CE,"3CE Blur Water Tint ทรีซีอี เบลอ วอเตอร์ ทิ้นท์ 4.6 กรัม (ลิปสติก, ลิปจิ้มจุ่ม ลิปทิ้นท์)",https://filebroker-cdn.lazada.co.th/kf/Se558e50ea6114c47a38cbb706cba60115.jpg,4.97450110864745,902,350,3.3K ชิ้น
3CE,3CE ทรีซีอี เวลเวท ลิป ทิ้นท์ พลัช 4ก. 07 ดัสกี้ พิงค์,https://sg-test-11.slatic.net/p/2ddd49cf88889de6d0139a2985689c33.jpg,5.0,3,590,8 ชิ้น
3CE,3CE ทรีซีอี เวลเวท ลิป ทิ้นท์ พลัช 4ก. 26 คอฟฟี่ เดท,https://sg-test-11.slatic.net/p/5594794f14d9f45188c42805e9c432a2.jpg,4.0,2,590,10 ชิ้น
3CE,3CE Blur Water Tint ลิปทินท์ 4.6g BEAUTRIUM บิวเทรี่ยม,https://th-live-01.slatic.net/p/1cd40114d8139214fb9bf77f85134ee7.png,5.0,3,320,5 ชิ้น
3CE,3CE Sketchstick lip ทรีซีอี Sketchstick lipstick matte finish vibrant color creamy smooth,https://filebroker-cdn.lazada.co.th/kf/Sed670b27d28d4fb8991e6e44267fb637R.jpg,4.885245901639344,183,300,697 ชิ้น
3CE,3CE ทรีซีอี เกลซซี่ ลิป โกลว์ 3.2ก. 30 เมลท์ติ้ง,https://sg-test-11.slatic.net/p/879abd356287f8e38f66eb4ede34950b.jpg,5.0,6,590,10 ชิ้น
3CE,BONITA U ❤️ 3CE Soft Matte Lipstick #ลิปสติกซอฟต์แมทท์,https://th-live-01.slatic.net/p/3d2b342b51ba52ea2c88ec8e97f713d6.jpg,5.0,13,520,32 ชิ้น
3CE,3CE Cashmerehug Lipstick ลิปสติก 4g BEAUTRIUM บิวเทรี่ยม,https://th-live-01.slatic.net/p/56f113bc1b8f5127b8bcf657ba93eb8b.png,5.0,4,690,10 ชิ้น
3CE,3CE Blur Matte Lipstick 4g ทรีซีอี ลิปแมทเนื้อนุ่ม,https://sg-test-11.slatic.net/p/6b3206a1032f70f941b3a3741778f7c5.jpg,5.0,5,650,8 ชิ้น
3CE,3CE Cashmere Hug Lipstick ทรีซีอี ลิปสติกเนื้อแมทเนียนนุ่ม ดุจแคชเมียร์,https://sg-test-11.slatic.net/p/998cd9352d4f8639a23959e7f28a40c8.jpg,5.0,5,650,31 ชิ้น
3CE,"3CE Blur Matte Lipstick ทรีซีอี เบลอแมท ลิปสติก 4 กรัม (ลิปสติก, ลิปแมท)",https://filebroker-cdn.lazada.co.th/kf/Sa387948f14a2499c8c7247dc6c2e7652u.jpg,4.9692737430167595,358,620,964 ชิ้น
3CE,3CE ทรีซีอี เกลซซี่ ลิป โกลว์ 3.2ก. 32 พีชชี่,https://sg-test-11.slatic.net/p/978717f5f83def7e3c59d902148fa5af.jpg,5.0,3,590,13 ชิ้น
3CE,3CE ทรีซีอี แคชเมียร์ ฮัก ลิปสติก 3.5ก. 02 เพียว เบลนดิ้ง,https://sg-test-11.slatic.net/p/7e3b9a6ebc591e54299f61b05d7b5c09.jpg,5.0,3,490,12 ชิ้น
3CE,3CE ทรีซีอี ชายน์ รีเฟล็กเตอร์ ลิป 1.7ก. เรน ออร์ ไชน์,https://sg-test-11.slatic.net/p/8a9236d13e601f04114bd93b61e7be03.jpg,5.0,3,490,6 ชิ้น
3CE,3CE ทรีซีอี เวลเวท ลิป ทิ้นท์ พลัช 4ก. 21 ฮีทเท็ด,https://sg-test-11.slatic.net/p/5370e29d826a0f542031b33b310bdf3d.jpg,5.0,4,590,12 ชิ้น
3CE,3CE ทรีซีอี แคชเมียร์ ฮัก ลิปสติก 3.5ก. 01 โอ๊ต,https://sg-test-11.slatic.net/p/8cec396e04294c77f22c2374b83da802.jpg,5.0,1,490,5 ชิ้น
3CE,3CE ทรีซีอี เกลซซี่ ลิป โกลว์ 3.2ก. 36 ดับเบิ้ล,https://sg-test-11.slatic.net/p/5a4a0bd536035046c9667741b4510778.jpg,5.0,1,590,5 ชิ้น
3CE,3CE HAZY LIP CLAY ทรีซีอี เฮซี ลิป เคลย์ ลิปสติกเนื้อแมท#2  #VV,https://th-live-01.slatic.net/p/e9c42dff5e4060c75997d70d2fc6cc46.png,4.979591836734694,49,479,227 ชิ้น
3CE,🔥 ล็อตใหม่ล่าสุด 🔥 สีใหม่!! 3CE VELVET LIP TINT ลิปทินท์เนื้อลิคควิด#7,https://th-live-01.slatic.net/p/afaaa9d7e9338549c258e8f56a4150be.png,4.940625,320,379,1.6K ชิ้น
3CE,3CE ทรีซีอี เกลซซี่ ลิป โกลว์ 3.2ก. 35 พิ้งค์ ทูป,https://sg-test-11.slatic.net/p/a95049096910fd13b89eaa6fde13dfd1.jpg,5.0,3,590,10 ชิ้น
